mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.003708076477050781,0.0006852187360317726,0.0033061027526855467,0.00040101110287368304,0.774263682681127,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(0.774263682681127), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6812499999999999,0.925,0.7749999999999999,0.6190476190476191,0.5785714285714285,0.7157738095238095,0.12381896713070739,43
0.004511642456054688,0.0013844717332914022,0.004304170608520508,0.001122302953359925,16.68100537200059,2000,"{1: 3.5, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.7375,0.8312500000000002,0.70625,0.6122448979591837,0.6857142857142857,0.7145918367346941,0.07143151415221069,44
0.0030043601989746095,7.966748882902222e-06,0.0035051822662353514,0.0005496068896705325,5.994842503189409,2000,"{1: 3.5, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.7562500000000001,0.85625,0.7125,0.6122448979591837,0.6357142857142857,0.714591836734694,0.08775349280679233,45
0.002905464172363281,0.0004951933478256871,0.004507827758789063,0.0005546491730926007,2.1544346900318834,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.625,0.8562500000000001,0.83125,0.7959183673469389,0.4642857142857143,0.7145408163265307,0.14897651223403557,46
0.006123971939086914,0.002907052051797079,0.004402923583984375,0.0012402949570071698,46.41588833612777,2000,"{1: 3.5, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.7000000000000001,0.83125,0.7125,0.6394557823129252,0.6571428571428571,0.7080697278911564,0.06717074802029663,47
0.003306722640991211,0.0004063817537764847,0.004003143310546875,0.0011402409621252961,0.2782559402207124,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(0.2782559402207124), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.5,0.8812500000000001,0.8125000000000001,0.7891156462585034,0.5571428571428572,0.7080017006802721,0.15069003822714594,48
0.0037051677703857423,0.0003985695692541681,0.0035056114196777345,0.0003156934464210935,129.15496650148827,2000,"{1: 3.5, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.85,0.8375,0.66875,0.510204081632653,0.6714285714285715,0.7075765306122449,0.1256460191004279,49
0.00480184555053711,0.0022280406241833757,0.004719400405883789,0.0007453438493021344,0.774263682681127,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(0.774263682681127), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6125,0.90625,0.78125,0.6802721088435374,0.5571428571428572,0.7074829931972788,0.12434971010728954,50
0.00401153564453125,0.0008301903308297921,0.0038034915924072266,0.0006770832936774976,5.994842503189409,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.7062499999999999,0.8375,0.8375000000000001,0.6598639455782312,0.49285714285714277,0.7067942176870748,0.12817162061857265,51
0.003110647201538086,0.0007397899614924418,0.0037029743194580077,0.0003985912752082693,5.994842503189409,2000,"{1: 3, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.6375,0.8625,0.76875,0.6462585034013606,0.6142857142857142,0.7058588435374149,0.09497633336172993,52
