mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.008618402481079101,0.00510339296260663,0.0031023025512695312,0.00048808453833113337,1000.0,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.65,0.89375,0.85625,0.8299319727891157,0.6285714285714286,0.7717006802721089,0.11021120234511747,11
0.0036064624786376954,0.000734407488875574,0.002505779266357422,0.0006305991586670243,359.38136638046257,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.7625,0.8624999999999999,0.64375,0.8571428571428571,0.7,0.7651785714285714,0.08594092061837999,12
0.0024021148681640627,0.0010679576685183499,0.002802133560180664,0.0004007840284131757,46.41588833612777,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6062500000000001,0.9,0.85,0.8367346938775511,0.6142857142857143,0.761454081632653,0.1252592168574703,13
0.0024004459381103517,0.0010202817539583082,0.002708292007446289,0.0005159632461466311,359.38136638046257,2000,"{1: 3.5, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6749999999999999,0.875,0.7875,0.8299319727891157,0.6214285714285714,0.7577721088435374,0.09515666465306456,14
0.0025060176849365234,0.0004426417211129255,0.0025022029876708984,0.0006330521252467338,359.38136638046257,2000,"{1: 2, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.63125,0.86875,0.925,0.8027210884353742,0.557142857142857,0.7569727891156461,0.14039830253715652,15
0.0024061679840087892,0.00038055648564987887,0.0038062572479248048,0.002388071487212244,46.41588833612777,2000,balanced,10.0,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6249999999999999,0.90625,0.8875,0.8027210884353742,0.557142857142857,0.7557227891156463,0.14053821661065732,16
0.0017046451568603516,0.0004024083671326504,0.006817245483398437,0.008646815160797051,16.68100537200059,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.65,0.8624999999999999,0.9125,0.7755102040816326,0.5642857142857143,0.7529591836734694,0.12973764495364268,17
0.0019025325775146485,0.00019917993240033138,0.0027063846588134765,0.0008758844523547552,46.41588833612777,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6312500000000001,0.86875,0.9125,0.8027210884353742,0.5428571428571428,0.7516156462585034,0.1416220320903168,18
0.002805614471435547,0.00023903269830237157,0.0023031234741210938,0.0006032004375214589,359.38136638046257,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6187499999999999,0.88125,0.8624999999999999,0.8231292517006802,0.5499999999999999,0.7471258503401359,0.13595290270749277,19
0.0021062374114990236,0.00021026309539597433,0.002202558517456055,0.0002466064406519962,46.41588833612777,2000,"{1: 3.5, 0: 1}",10.0,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6749999999999999,0.8875,0.725,0.8299319727891157,0.6142857142857142,0.7463435374149661,0.09989683581347304,20
0.002806997299194336,0.0005121713354535612,0.002102041244506836,0.0004894655875526698,359.38136638046257,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.60625,0.90625,0.875,0.7891156462585034,0.5499999999999999,0.7453231292517006,0.14291521485289027,21
0.0016052722930908203,0.000589347733971898,0.0026049137115478514,0.0008066747855630341,16.68100537200059,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6187499999999999,0.90625,0.8125,0.7891156462585034,0.5857142857142857,0.7424659863945579,0.12147666269333612,22
0.0017017364501953126,0.0007479097358452769,0.0026076316833496095,0.000371265007173645,129.15496650148827,2000,"{1: 2, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6125,0.8624999999999999,0.90625,0.7755102040816326,0.55,0.7413520408163266,0.13874681763707164,23
0.0029030323028564455,0.0001982774338159069,0.0026061534881591797,0.0009707103690810384,129.15496650148827,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.61875,0.8624999999999999,0.8624999999999999,0.7755102040816326,0.5857142857142857,0.7409948979591837,0.11813057996710782,24
0.0022023677825927734,0.0010300409172181175,0.003307199478149414,0.0013300154960674943,129.15496650148827,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6187499999999999,0.89375,0.825,0.8027210884353742,0.5571428571428572,0.7394727891156462,0.1287904537392525,25
0.0015019416809082032,0.0004484108182416256,0.002105236053466797,0.0001999454453622642,5.994842503189409,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.60625,0.8750000000000001,0.86875,0.7687074829931972,0.5785714285714285,0.7394557823129251,0.12615264356232853,26
0.002505207061767578,0.0004477377413507917,0.003006744384765625,0.0008336628655052918,1000.0,2000,"{1: 2, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.6125,0.8687499999999999,0.8937499999999999,0.7687074829931972,0.5499999999999999,0.7387414965986394,0.1366660714484385,27
